run_id,mode,atr_period,breakout_period,stop_period,stop_atr_multiple,alpha,max_cumulative_loss_pct,max_consecutive_losses,total_return,cagr,sharpe,max_drawdown,win_rate,profit_factor,total_trades,annual_vol,calmar,final_value,date_range
546,A,25,15,8,1.5,0.15,0.15,8,164.1285,10.2014,0.5649,26.7475,38.39,3.1305,112,0.0,0.3814,264128.54,2014-01-01~2024-01-01
547,B,25,15,8,1.5,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
548,A,25,15,8,1.5,0.2,0.15,8,167.436,10.3387,0.5565,23.5436,37.5,3.2768,112,0.0,0.4391,267435.97,2014-01-01~2024-01-01
549,B,25,15,8,1.5,0.2,0.15,8,43.923,3.7087,0.3177,27.3092,32.43,3.2103,74,0.0,0.1358,143923.02,2014-01-01~2024-01-01
550,A,25,15,8,2.0,0.0,0.15,8,174.8081,10.6392,0.5371,27.0859,39.29,3.0263,112,0.0,0.3928,274808.11,2014-01-01~2024-01-01
551,B,25,15,8,2.0,0.0,0.15,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
552,A,25,15,8,2.0,0.05,0.15,8,172.8153,10.5587,0.5421,27.2928,38.39,3.0846,112,0.0,0.3869,272815.32,2014-01-01~2024-01-01
553,B,25,15,8,2.0,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
554,A,25,15,8,2.0,0.1,0.15,8,189.805,11.2287,0.576,27.1897,38.39,3.2987,112,0.0,0.413,289805.0,2014-01-01~2024-01-01
555,B,25,15,8,2.0,0.1,0.15,8,54.5687,4.4515,0.3485,27.5421,32.88,3.3874,73,0.0,0.1616,154568.71,2014-01-01~2024-01-01
556,A,25,15,8,2.0,0.15,0.15,8,164.1285,10.2014,0.5649,26.7475,38.39,3.1305,112,0.0,0.3814,264128.54,2014-01-01~2024-01-01
557,B,25,15,8,2.0,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
558,A,25,15,8,2.0,0.2,0.15,8,167.436,10.3387,0.5565,23.5436,37.5,3.2768,112,0.0,0.4391,267435.97,2014-01-01~2024-01-01
559,B,25,15,8,2.0,0.2,0.15,8,43.923,3.7087,0.3177,27.3092,32.43,3.2103,74,0.0,0.1358,143923.02,2014-01-01~2024-01-01
560,A,25,15,8,2.5,0.0,0.15,8,174.8081,10.6392,0.5371,27.0859,39.29,3.0263,112,0.0,0.3928,274808.11,2014-01-01~2024-01-01
561,B,25,15,8,2.5,0.0,0.15,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
562,A,25,15,8,2.5,0.05,0.15,8,172.8153,10.5587,0.5421,27.2928,38.39,3.0846,112,0.0,0.3869,272815.32,2014-01-01~2024-01-01
563,B,25,15,8,2.5,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
564,A,25,15,8,2.5,0.1,0.15,8,189.805,11.2287,0.576,27.1897,38.39,3.2987,112,0.0,0.413,289805.0,2014-01-01~2024-01-01
565,B,25,15,8,2.5,0.1,0.15,8,54.5687,4.4515,0.3485,27.5421,32.88,3.3874,73,0.0,0.1616,154568.71,2014-01-01~2024-01-01
566,A,25,15,8,2.5,0.15,0.15,8,164.1285,10.2014,0.5649,26.7475,38.39,3.1305,112,0.0,0.3814,264128.54,2014-01-01~2024-01-01
567,B,25,15,8,2.5,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
568,A,25,15,8,2.5,0.2,0.15,8,167.436,10.3387,0.5565,23.5436,37.5,3.2768,112,0.0,0.4391,267435.97,2014-01-01~2024-01-01
569,B,25,15,8,2.5,0.2,0.15,8,43.923,3.7087,0.3177,27.3092,32.43,3.2103,74,0.0,0.1358,143923.02,2014-01-01~2024-01-01
570,A,25,15,10,1.5,0.0,0.15,8,93.6634,6.8338,0.4636,30.4239,39.62,2.3777,106,0.0,0.2246,193663.39,2014-01-01~2024-01-01
571,B,25,15,10,1.5,0.0,0.15,8,103.3002,7.3539,0.3928,28.131,36.51,3.2425,63,0.0,0.2614,203300.23,2014-01-01~2024-01-01
572,A,25,15,10,1.5,0.05,0.15,8,92.6555,6.7781,0.4652,30.4721,39.62,2.3741,106,0.0,0.2224,192655.54,2014-01-01~2024-01-01
573,B,25,15,10,1.5,0.05,0.15,8,104.3506,7.4093,0.4006,27.9925,36.51,3.2884,63,0.0,0.2647,204350.57,2014-01-01~2024-01-01
574,A,25,15,10,1.5,0.1,0.15,8,127.3932,8.5632,0.597,30.203,40.95,2.6257,105,0.0,0.2835,227393.16,2014-01-01~2024-01-01
575,B,25,15,10,1.5,0.1,0.15,8,104.3838,7.411,0.3947,27.8865,35.94,3.3517,64,0.0,0.2658,204383.84,2014-01-01~2024-01-01
576,A,25,15,10,1.5,0.15,0.15,8,117.3007,8.0714,0.6113,29.8474,40.95,2.5448,105,0.0,0.2704,217300.73,2014-01-01~2024-01-01
577,B,25,15,10,1.5,0.15,0.15,8,85.9239,6.3989,0.3582,27.7562,34.38,3.3402,64,0.0,0.2305,185923.86,2014-01-01~2024-01-01
578,A,25,15,10,1.5,0.2,0.15,8,123.2318,8.3628,0.6338,26.3124,40.38,2.6577,104,0.0,0.3178,223231.85,2014-01-01~2024-01-01
579,B,25,15,10,1.5,0.2,0.15,8,87.5615,6.4923,0.3672,27.6425,35.38,3.2233,65,0.0,0.2349,187561.53,2014-01-01~2024-01-01
580,A,25,15,10,2.0,0.0,0.15,8,93.6634,6.8338,0.4636,30.4239,39.62,2.3777,106,0.0,0.2246,193663.39,2014-01-01~2024-01-01
581,B,25,15,10,2.0,0.0,0.15,8,103.3002,7.3539,0.3928,28.131,36.51,3.2425,63,0.0,0.2614,203300.23,2014-01-01~2024-01-01
582,A,25,15,10,2.0,0.05,0.15,8,92.6555,6.7781,0.4652,30.4721,39.62,2.3741,106,0.0,0.2224,192655.54,2014-01-01~2024-01-01
583,B,25,15,10,2.0,0.05,0.15,8,104.3506,7.4093,0.4006,27.9925,36.51,3.2884,63,0.0,0.2647,204350.57,2014-01-01~2024-01-01
584,A,25,15,10,2.0,0.1,0.15,8,127.3932,8.5632,0.597,30.203,40.95,2.6257,105,0.0,0.2835,227393.16,2014-01-01~2024-01-01
585,B,25,15,10,2.0,0.1,0.15,8,104.3838,7.411,0.3947,27.8865,35.94,3.3517,64,0.0,0.2658,204383.84,2014-01-01~2024-01-01
586,A,25,15,10,2.0,0.15,0.15,8,117.3007,8.0714,0.6113,29.8474,40.95,2.5448,105,0.0,0.2704,217300.73,2014-01-01~2024-01-01
587,B,25,15,10,2.0,0.15,0.15,8,85.9239,6.3989,0.3582,27.7562,34.38,3.3402,64,0.0,0.2305,185923.86,2014-01-01~2024-01-01
588,A,25,15,10,2.0,0.2,0.15,8,123.2318,8.3628,0.6338,26.3124,40.38,2.6577,104,0.0,0.3178,223231.85,2014-01-01~2024-01-01
589,B,25,15,10,2.0,0.2,0.15,8,87.5615,6.4923,0.3672,27.6425,35.38,3.2233,65,0.0,0.2349,187561.53,2014-01-01~2024-01-01
590,A,25,15,10,2.5,0.0,0.15,8,93.6634,6.8338,0.4636,30.4239,39.62,2.3777,106,0.0,0.2246,193663.39,2014-01-01~2024-01-01
591,B,25,15,10,2.5,0.0,0.15,8,103.3002,7.3539,0.3928,28.131,36.51,3.2425,63,0.0,0.2614,203300.23,2014-01-01~2024-01-01
592,A,25,15,10,2.5,0.05,0.15,8,92.6555,6.7781,0.4652,30.4721,39.62,2.3741,106,0.0,0.2224,192655.54,2014-01-01~2024-01-01
593,B,25,15,10,2.5,0.05,0.15,8,104.3506,7.4093,0.4006,27.9925,36.51,3.2884,63,0.0,0.2647,204350.57,2014-01-01~2024-01-01
594,A,25,15,10,2.5,0.1,0.15,8,127.3932,8.5632,0.597,30.203,40.95,2.6257,105,0.0,0.2835,227393.16,2014-01-01~2024-01-01
595,B,25,15,10,2.5,0.1,0.15,8,104.3838,7.411,0.3947,27.8865,35.94,3.3517,64,0.0,0.2658,204383.84,2014-01-01~2024-01-01
596,A,25,15,10,2.5,0.15,0.15,8,117.3007,8.0714,0.6113,29.8474,40.95,2.5448,105,0.0,0.2704,217300.73,2014-01-01~2024-01-01
597,B,25,15,10,2.5,0.15,0.15,8,85.9239,6.3989,0.3582,27.7562,34.38,3.3402,64,0.0,0.2305,185923.86,2014-01-01~2024-01-01
598,A,25,15,10,2.5,0.2,0.15,8,123.2318,8.3628,0.6338,26.3124,40.38,2.6577,104,0.0,0.3178,223231.85,2014-01-01~2024-01-01
599,B,25,15,10,2.5,0.2,0.15,8,87.5615,6.4923,0.3672,27.6425,35.38,3.2233,65,0.0,0.2349,187561.53,2014-01-01~2024-01-01
600,A,25,15,12,1.5,0.0,0.15,8,140.1419,9.1571,0.6012,34.1361,39.13,3.4804,92,0.0,0.2683,240141.91,2014-01-01~2024-01-01
601,B,25,15,12,1.5,0.0,0.15,8,128.9273,8.6362,0.4341,28.3276,29.82,4.8733,57,0.0,0.3049,228927.27,2014-01-01~2024-01-01
602,A,25,15,12,1.5,0.05,0.15,8,140.2272,9.161,0.6005,34.3053,39.13,3.4858,92,0.0,0.267,240227.25,2014-01-01~2024-01-01
603,B,25,15,12,1.5,0.05,0.15,8,131.0399,8.7361,0.4429,27.2818,29.82,4.9531,57,0.0,0.3202,231039.94,2014-01-01~2024-01-01
604,A,25,15,12,1.5,0.1,0.15,8,179.4696,10.8255,0.7159,34.1028,40.0,4.055,90,0.0,0.3174,279469.57,2014-01-01~2024-01-01
605,B,25,15,12,1.5,0.1,0.15,8,129.0045,8.6399,0.4409,27.0885,29.82,4.9172,57,0.0,0.319,229004.54,2014-01-01~2024-01-01
606,A,25,15,12,1.5,0.15,0.15,8,149.6037,9.5798,0.7645,34.1631,41.05,3.489,95,0.0,0.2804,249603.72,2014-01-01~2024-01-01
607,B,25,15,12,1.5,0.15,0.15,8,92.5683,6.7732,0.3746,26.799,27.59,4.7908,58,0.0,0.2527,192568.33,2014-01-01~2024-01-01
608,A,25,15,12,1.5,0.2,0.15,8,158.6396,9.9702,0.7933,30.5115,42.11,3.467,95,0.0,0.3268,258639.64,2014-01-01~2024-01-01
610,A,25,15,12,2.0,0.0,0.15,8,140.1419,9.1571,0.6012,34.1361,39.13,3.4804,92,0.0,0.2683,240141.91,2014-01-01~2024-01-01
609,B,25,15,12,1.5,0.2,0.15,8,97.1392,7.024,0.3903,26.5935,28.81,4.6395,59,0.0,0.2641,197139.2,2014-01-01~2024-01-01
611,B,25,15,12,2.0,0.0,0.15,8,128.9273,8.6362,0.4341,28.3276,29.82,4.8733,57,0.0,0.3049,228927.27,2014-01-01~2024-01-01
612,A,25,15,12,2.0,0.05,0.15,8,140.2272,9.161,0.6005,34.3053,39.13,3.4858,92,0.0,0.267,240227.25,2014-01-01~2024-01-01
613,B,25,15,12,2.0,0.05,0.15,8,131.0399,8.7361,0.4429,27.2818,29.82,4.9531,57,0.0,0.3202,231039.94,2014-01-01~2024-01-01
614,A,25,15,12,2.0,0.1,0.15,8,179.4696,10.8255,0.7159,34.1028,40.0,4.055,90,0.0,0.3174,279469.57,2014-01-01~2024-01-01
615,B,25,15,12,2.0,0.1,0.15,8,129.0045,8.6399,0.4409,27.0885,29.82,4.9172,57,0.0,0.319,229004.54,2014-01-01~2024-01-01
616,A,25,15,12,2.0,0.15,0.15,8,149.6037,9.5798,0.7645,34.1631,41.05,3.489,95,0.0,0.2804,249603.72,2014-01-01~2024-01-01
617,B,25,15,12,2.0,0.15,0.15,8,92.5683,6.7732,0.3746,26.799,27.59,4.7908,58,0.0,0.2527,192568.33,2014-01-01~2024-01-01
618,A,25,15,12,2.0,0.2,0.15,8,158.6396,9.9702,0.7933,30.5115,42.11,3.467,95,0.0,0.3268,258639.64,2014-01-01~2024-01-01
619,B,25,15,12,2.0,0.2,0.15,8,97.1392,7.024,0.3903,26.5935,28.81,4.6395,59,0.0,0.2641,197139.2,2014-01-01~2024-01-01
620,A,25,15,12,2.5,0.0,0.15,8,140.1419,9.1571,0.6012,34.1361,39.13,3.4804,92,0.0,0.2683,240141.91,2014-01-01~2024-01-01
621,B,25,15,12,2.5,0.0,0.15,8,128.9273,8.6362,0.4341,28.3276,29.82,4.8733,57,0.0,0.3049,228927.27,2014-01-01~2024-01-01
622,A,25,15,12,2.5,0.05,0.15,8,140.2272,9.161,0.6005,34.3053,39.13,3.4858,92,0.0,0.267,240227.25,2014-01-01~2024-01-01
623,B,25,15,12,2.5,0.05,0.15,8,131.0399,8.7361,0.4429,27.2818,29.82,4.9531,57,0.0,0.3202,231039.94,2014-01-01~2024-01-01
624,A,25,15,12,2.5,0.1,0.15,8,179.4696,10.8255,0.7159,34.1028,40.0,4.055,90,0.0,0.3174,279469.57,2014-01-01~2024-01-01
625,B,25,15,12,2.5,0.1,0.15,8,129.0045,8.6399,0.4409,27.0885,29.82,4.9172,57,0.0,0.319,229004.54,2014-01-01~2024-01-01
626,A,25,15,12,2.5,0.15,0.15,8,149.6037,9.5798,0.7645,34.1631,41.05,3.489,95,0.0,0.2804,249603.72,2014-01-01~2024-01-01
627,B,25,15,12,2.5,0.15,0.15,8,92.5683,6.7732,0.3746,26.799,27.59,4.7908,58,0.0,0.2527,192568.33,2014-01-01~2024-01-01
628,A,25,15,12,2.5,0.2,0.15,8,158.6396,9.9702,0.7933,30.5115,42.11,3.467,95,0.0,0.3268,258639.64,2014-01-01~2024-01-01
629,B,25,15,12,2.5,0.2,0.15,8,97.1392,7.024,0.3903,26.5935,28.81,4.6395,59,0.0,0.2641,197139.2,2014-01-01~2024-01-01
630,A,25,20,8,1.5,0.0,0.15,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
631,B,25,20,8,1.5,0.0,0.15,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
632,A,25,20,8,1.5,0.05,0.15,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
633,B,25,20,8,1.5,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
634,A,25,20,8,1.5,0.1,0.15,8,210.2395,11.9893,0.6187,13.7312,41.67,3.4799,108,0.0,0.8731,310239.52,2014-01-01~2024-01-01
635,B,25,20,8,1.5,0.1,0.15,8,54.5687,4.4515,0.3485,27.5421,32.88,3.3874,73,0.0,0.1616,154568.71,2014-01-01~2024-01-01
636,A,25,20,8,1.5,0.15,0.15,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
637,B,25,20,8,1.5,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
638,A,25,20,8,1.5,0.2,0.15,8,179.1633,10.8133,0.5896,13.3066,41.44,3.2733,111,0.0,0.8126,279163.26,2014-01-01~2024-01-01
639,B,25,20,8,1.5,0.2,0.15,8,43.923,3.7087,0.3177,27.3092,32.43,3.2103,74,0.0,0.1358,143923.02,2014-01-01~2024-01-01
640,A,25,20,8,2.0,0.0,0.15,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
641,B,25,20,8,2.0,0.0,0.15,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
642,A,25,20,8,2.0,0.05,0.15,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
643,B,25,20,8,2.0,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
644,A,25,20,8,2.0,0.1,0.15,8,210.2395,11.9893,0.6187,13.7312,41.67,3.4799,108,0.0,0.8731,310239.52,2014-01-01~2024-01-01
645,B,25,20,8,2.0,0.1,0.15,8,54.5687,4.4515,0.3485,27.5421,32.88,3.3874,73,0.0,0.1616,154568.71,2014-01-01~2024-01-01
646,A,25,20,8,2.0,0.15,0.15,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
647,B,25,20,8,2.0,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
648,A,25,20,8,2.0,0.2,0.15,8,179.1633,10.8133,0.5896,13.3066,41.44,3.2733,111,0.0,0.8126,279163.26,2014-01-01~2024-01-01
649,B,25,20,8,2.0,0.2,0.15,8,43.923,3.7087,0.3177,27.3092,32.43,3.2103,74,0.0,0.1358,143923.02,2014-01-01~2024-01-01
651,B,25,20,8,2.5,0.0,0.15,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
650,A,25,20,8,2.5,0.0,0.15,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
652,A,25,20,8,2.5,0.05,0.15,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
653,B,25,20,8,2.5,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
654,A,25,20,8,2.5,0.1,0.15,8,210.2395,11.9893,0.6187,13.7312,41.67,3.4799,108,0.0,0.8731,310239.52,2014-01-01~2024-01-01
655,B,25,20,8,2.5,0.1,0.15,8,54.5687,4.4515,0.3485,27.5421,32.88,3.3874,73,0.0,0.1616,154568.71,2014-01-01~2024-01-01
656,A,25,20,8,2.5,0.15,0.15,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
657,B,25,20,8,2.5,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
658,A,25,20,8,2.5,0.2,0.15,8,179.1633,10.8133,0.5896,13.3066,41.44,3.2733,111,0.0,0.8126,279163.26,2014-01-01~2024-01-01
659,B,25,20,8,2.5,0.2,0.15,8,43.923,3.7087,0.3177,27.3092,32.43,3.2103,74,0.0,0.1358,143923.02,2014-01-01~2024-01-01
660,A,25,20,10,1.5,0.0,0.15,8,169.6367,10.4292,0.5801,17.7546,43.01,2.9139,93,0.0,0.5874,269636.66,2014-01-01~2024-01-01
661,B,25,20,10,1.5,0.0,0.15,8,103.3002,7.3539,0.3928,28.131,36.51,3.2425,63,0.0,0.2614,203300.23,2014-01-01~2024-01-01
662,A,25,20,10,1.5,0.05,0.15,8,165.695,10.2666,0.5756,18.9632,42.55,2.9382,94,0.0,0.5414,265695.0,2014-01-01~2024-01-01
663,B,25,20,10,1.5,0.05,0.15,8,104.3506,7.4093,0.4006,27.9925,36.51,3.2884,63,0.0,0.2647,204350.57,2014-01-01~2024-01-01
664,A,25,20,10,1.5,0.1,0.15,8,158.3994,9.96,0.5704,18.7718,41.49,2.9961,94,0.0,0.5306,258399.36,2014-01-01~2024-01-01
665,B,25,20,10,1.5,0.1,0.15,8,104.3838,7.411,0.3947,27.8865,35.94,3.3517,64,0.0,0.2658,204383.84,2014-01-01~2024-01-01
666,A,25,20,10,1.5,0.15,0.15,8,145.1069,9.3807,0.5663,18.4738,41.49,2.893,94,0.0,0.5078,245106.93,2014-01-01~2024-01-01
667,B,25,20,10,1.5,0.15,0.15,8,85.9239,6.3989,0.3582,27.7562,34.38,3.3402,64,0.0,0.2305,185923.86,2014-01-01~2024-01-01
668,A,25,20,10,1.5,0.2,0.15,8,141.8967,9.2366,0.5683,18.5407,41.05,2.9097,95,0.0,0.4982,241896.65,2014-01-01~2024-01-01
669,B,25,20,10,1.5,0.2,0.15,8,87.5615,6.4923,0.3672,27.6425,35.38,3.2233,65,0.0,0.2349,187561.53,2014-01-01~2024-01-01
670,A,25,20,10,2.0,0.0,0.15,8,169.6367,10.4292,0.5801,17.7546,43.01,2.9139,93,0.0,0.5874,269636.66,2014-01-01~2024-01-01
671,B,25,20,10,2.0,0.0,0.15,8,103.3002,7.3539,0.3928,28.131,36.51,3.2425,63,0.0,0.2614,203300.23,2014-01-01~2024-01-01
672,A,25,20,10,2.0,0.05,0.15,8,165.695,10.2666,0.5756,18.9632,42.55,2.9382,94,0.0,0.5414,265695.0,2014-01-01~2024-01-01
673,B,25,20,10,2.0,0.05,0.15,8,104.3506,7.4093,0.4006,27.9925,36.51,3.2884,63,0.0,0.2647,204350.57,2014-01-01~2024-01-01
674,A,25,20,10,2.0,0.1,0.15,8,158.3994,9.96,0.5704,18.7718,41.49,2.9961,94,0.0,0.5306,258399.36,2014-01-01~2024-01-01
675,B,25,20,10,2.0,0.1,0.15,8,104.3838,7.411,0.3947,27.8865,35.94,3.3517,64,0.0,0.2658,204383.84,2014-01-01~2024-01-01
676,A,25,20,10,2.0,0.15,0.15,8,145.1069,9.3807,0.5663,18.4738,41.49,2.893,94,0.0,0.5078,245106.93,2014-01-01~2024-01-01
677,B,25,20,10,2.0,0.15,0.15,8,85.9239,6.3989,0.3582,27.7562,34.38,3.3402,64,0.0,0.2305,185923.86,2014-01-01~2024-01-01
678,A,25,20,10,2.0,0.2,0.15,8,141.8967,9.2366,0.5683,18.5407,41.05,2.9097,95,0.0,0.4982,241896.65,2014-01-01~2024-01-01
679,B,25,20,10,2.0,0.2,0.15,8,87.5615,6.4923,0.3672,27.6425,35.38,3.2233,65,0.0,0.2349,187561.53,2014-01-01~2024-01-01
680,A,25,20,10,2.5,0.0,0.15,8,169.6367,10.4292,0.5801,17.7546,43.01,2.9139,93,0.0,0.5874,269636.66,2014-01-01~2024-01-01
681,B,25,20,10,2.5,0.0,0.15,8,103.3002,7.3539,0.3928,28.131,36.51,3.2425,63,0.0,0.2614,203300.23,2014-01-01~2024-01-01
682,A,25,20,10,2.5,0.05,0.15,8,165.695,10.2666,0.5756,18.9632,42.55,2.9382,94,0.0,0.5414,265695.0,2014-01-01~2024-01-01
683,B,25,20,10,2.5,0.05,0.15,8,104.3506,7.4093,0.4006,27.9925,36.51,3.2884,63,0.0,0.2647,204350.57,2014-01-01~2024-01-01
684,A,25,20,10,2.5,0.1,0.15,8,158.3994,9.96,0.5704,18.7718,41.49,2.9961,94,0.0,0.5306,258399.36,2014-01-01~2024-01-01
685,B,25,20,10,2.5,0.1,0.15,8,104.3838,7.411,0.3947,27.8865,35.94,3.3517,64,0.0,0.2658,204383.84,2014-01-01~2024-01-01
686,A,25,20,10,2.5,0.15,0.15,8,145.1069,9.3807,0.5663,18.4738,41.49,2.893,94,0.0,0.5078,245106.93,2014-01-01~2024-01-01
687,B,25,20,10,2.5,0.15,0.15,8,85.9239,6.3989,0.3582,27.7562,34.38,3.3402,64,0.0,0.2305,185923.86,2014-01-01~2024-01-01
688,A,25,20,10,2.5,0.2,0.15,8,141.8967,9.2366,0.5683,18.5407,41.05,2.9097,95,0.0,0.4982,241896.65,2014-01-01~2024-01-01
689,B,25,20,10,2.5,0.2,0.15,8,87.5615,6.4923,0.3672,27.6425,35.38,3.2233,65,0.0,0.2349,187561.53,2014-01-01~2024-01-01
690,A,25,20,12,1.5,0.0,0.15,8,178.5894,10.7905,0.5495,25.9507,40.26,3.5077,77,0.0,0.4158,278589.43,2014-01-01~2024-01-01
691,B,25,20,12,1.5,0.0,0.15,8,128.9273,8.6362,0.4341,28.3276,29.82,4.8733,57,0.0,0.3049,228927.27,2014-01-01~2024-01-01
692,A,25,20,12,1.5,0.05,0.15,8,176.5351,10.7085,0.548,26.5573,39.74,3.568,78,0.0,0.4032,276535.06,2014-01-01~2024-01-01
693,B,25,20,12,1.5,0.05,0.15,8,131.0399,8.7361,0.4429,27.2818,29.82,4.9531,57,0.0,0.3202,231039.94,2014-01-01~2024-01-01
694,A,25,20,12,1.5,0.1,0.15,8,180.9656,10.8847,0.5673,26.4971,40.26,3.6333,77,0.0,0.4108,280965.58,2014-01-01~2024-01-01
695,B,25,20,12,1.5,0.1,0.15,8,129.0045,8.6399,0.4409,27.0885,29.82,4.9172,57,0.0,0.319,229004.54,2014-01-01~2024-01-01
696,A,25,20,12,1.5,0.15,0.15,8,179.8761,10.8416,0.5918,26.2334,39.74,3.8068,78,0.0,0.4133,279876.1,2014-01-01~2024-01-01
697,B,25,20,12,1.5,0.15,0.15,8,92.5683,6.7732,0.3746,26.799,27.59,4.7908,58,0.0,0.2527,192568.33,2014-01-01~2024-01-01
698,A,25,20,12,1.5,0.2,0.15,8,174.2278,10.6158,0.59,25.9296,40.24,3.6385,82,0.0,0.4094,274227.78,2014-01-01~2024-01-01
699,B,25,20,12,1.5,0.2,0.15,8,97.1392,7.024,0.3903,26.5935,28.81,4.6395,59,0.0,0.2641,197139.2,2014-01-01~2024-01-01
700,A,25,20,12,2.0,0.0,0.15,8,178.5894,10.7905,0.5495,25.9507,40.26,3.5077,77,0.0,0.4158,278589.43,2014-01-01~2024-01-01
701,B,25,20,12,2.0,0.0,0.15,8,128.9273,8.6362,0.4341,28.3276,29.82,4.8733,57,0.0,0.3049,228927.27,2014-01-01~2024-01-01
702,A,25,20,12,2.0,0.05,0.15,8,176.5351,10.7085,0.548,26.5573,39.74,3.568,78,0.0,0.4032,276535.06,2014-01-01~2024-01-01
703,B,25,20,12,2.0,0.05,0.15,8,131.0399,8.7361,0.4429,27.2818,29.82,4.9531,57,0.0,0.3202,231039.94,2014-01-01~2024-01-01
704,A,25,20,12,2.0,0.1,0.15,8,180.9656,10.8847,0.5673,26.4971,40.26,3.6333,77,0.0,0.4108,280965.58,2014-01-01~2024-01-01
705,B,25,20,12,2.0,0.1,0.15,8,129.0045,8.6399,0.4409,27.0885,29.82,4.9172,57,0.0,0.319,229004.54,2014-01-01~2024-01-01
706,A,25,20,12,2.0,0.15,0.15,8,179.8761,10.8416,0.5918,26.2334,39.74,3.8068,78,0.0,0.4133,279876.1,2014-01-01~2024-01-01
707,B,25,20,12,2.0,0.15,0.15,8,92.5683,6.7732,0.3746,26.799,27.59,4.7908,58,0.0,0.2527,192568.33,2014-01-01~2024-01-01
708,A,25,20,12,2.0,0.2,0.15,8,174.2278,10.6158,0.59,25.9296,40.24,3.6385,82,0.0,0.4094,274227.78,2014-01-01~2024-01-01
709,B,25,20,12,2.0,0.2,0.15,8,97.1392,7.024,0.3903,26.5935,28.81,4.6395,59,0.0,0.2641,197139.2,2014-01-01~2024-01-01
710,A,25,20,12,2.5,0.0,0.15,8,178.5894,10.7905,0.5495,25.9507,40.26,3.5077,77,0.0,0.4158,278589.43,2014-01-01~2024-01-01
711,B,25,20,12,2.5,0.0,0.15,8,128.9273,8.6362,0.4341,28.3276,29.82,4.8733,57,0.0,0.3049,228927.27,2014-01-01~2024-01-01
712,A,25,20,12,2.5,0.05,0.15,8,176.5351,10.7085,0.548,26.5573,39.74,3.568,78,0.0,0.4032,276535.06,2014-01-01~2024-01-01
713,B,25,20,12,2.5,0.05,0.15,8,131.0399,8.7361,0.4429,27.2818,29.82,4.9531,57,0.0,0.3202,231039.94,2014-01-01~2024-01-01
